sep=,
session,mirrorFirst,ID,boxes,imistake,pred,prob,type,taskName,CR1,CR2,CR3,sex,major,math,economics,cuM,cuL,precisionL,precisionM,similarity,attnBoxL,attnBoxM,attnPayL,attnPayM,repeated,mirror,lottery,r_mirror,r_lottery,time_mirror,time_lottery,time_r_mirror,time_r_lottery,noiseL,noiseM,noise,elicitation,multiplier,treatment
2,FALSE,6933003547,100,TRUE,-2.5,10,L,L10,4 days,20,lost 2000,Male,Art/Music,High school,High school,70,70,100,100,I followed totally different strategies,100,100,100,100,0,-18.5,-1.5,0,0,19.500000000000007,25.200000000000088,NA,NA,2.5,9.5,6,MPL,-1,error
2,FALSE,6933003547,100,TRUE,-6.5,25,L,L25,4 days,20,lost 2000,Male,Art/Music,High school,High school,70,70,100,100,I followed totally different strategies,100,100,100,100,0,-20.5,-20.5,0,0,7.899999999999988,17.49999999999998,NA,NA,2.5,9.5,6,MPL,-1,error
2,FALSE,6933003547,100,TRUE,-12.5,50,L,L50,4 days,20,lost 2000,Male,Art/Music,High school,High school,70,70,100,100,I followed totally different strategies,100,100,100,100,1,-20.5,-15.5,-1.5,-20.5,NA,NA,NA,NA,2.5,9.5,6,MPL,-1,error
2,FALSE,6933003547,100,TRUE,-18.5,75,L,L75,4 days,20,lost 2000,Male,Art/Music,High school,High school,70,70,100,100,I followed totally different strategies,100,100,100,100,0,-25.5,-5.5,0,0,20.000000000000014,38.50000000000028,NA,NA,2.5,9.5,6,MPL,1,error
2,FALSE,6933003547,100,TRUE,-22.5,90,L,L90,4 days,20,lost 2000,Male,Art/Music,High school,High school,70,70,100,100,I followed totally different strategies,100,100,100,100,0,-20.5,-25.5,0,0,17.399999999999977,15.099999999999962,NA,NA,2.5,9.5,6,MPL,1,error
2,FALSE,6984787988,100,TRUE,0,50,A,A10,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,39,29,0,0,6.399999999999993,22.50000000000005,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,0,50,A,A15,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,33,33,0,0,31.500000000000178,15.89999999999996,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,2.5,10,G,G10,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,7.5,24.5,0,0,15.099999999999962,9.799999999999981,NA,NA,5,5,5,MPL,1,error
2,FALSE,6984787988,100,TRUE,6.5,25,G,G25,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,19.5,17.5,0,0,18.9,14.099999999999966,NA,NA,5,5,5,MPL,1,error
2,FALSE,6984787988,100,TRUE,12.5,50,G,G50,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,1,19.5,19.5,14.5,14.5,NA,NA,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,18.5,75,G,G75,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,24.5,19.5,0,0,20.700000000000024,7.799999999999988,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,22.5,90,G,G90,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,24.5,14.5,0,0,10.19999999999998,17.59999999999998,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,-2.5,10,L,L10,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,-1.5,-10.5,0,0,10.29999999999998,4.699999999999999,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,-6.5,25,L,L25,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,-15.5,-10.5,0,0,9.099999999999984,25.900000000000098,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,-12.5,50,L,L50,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,1,-10.5,-15.5,-15.5,-10.5,NA,NA,NA,NA,5,5,5,MPL,-1,error
2,FALSE,6984787988,100,TRUE,-18.5,75,L,L75,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,-15.5,-12.5,0,0,14.599999999999964,5.799999999999995,NA,NA,5,5,5,MPL,1,error
2,FALSE,6984787988,100,TRUE,-22.5,90,L,L90,4,20,lost money,Female,Science/Engineering,Two or more university-level courses,Two or more university-level courses,50,75,70,60,I followed mostly similar strategies.,40,30,60,50,0,-15.5,-15.5,0,0,34.40000000000022,26.70000000000011,NA,NA,5,5,5,MPL,1,error
2,FALSE,6993660486,100,TRUE,0,50,A,A10,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,11,9,0,0,27.600000000000122,37.80000000000027,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,0,50,A,A15,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,15,11,0,0,97.29999999999875,73.00000000000013,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,2.5,10,G,G10,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,2.5,3.5,0,0,50.400000000000446,23.500000000000064,NA,NA,4,0,2,MPL,1,error
2,FALSE,6993660486,100,TRUE,6.5,25,G,G25,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,6.5,6.5,0,0,24.900000000000084,114.99999999999774,NA,NA,4,0,2,MPL,1,error
2,FALSE,6993660486,100,TRUE,12.5,50,G,G50,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,1,12.5,10.5,12.5,4.5,NA,NA,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,18.5,75,G,G75,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,17.5,9.5,0,0,19,38.00000000000027,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,22.5,90,G,G90,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,22.5,16.5,0,0,38.400000000000276,22.60000000000005,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,-2.5,10,L,L10,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,-2.5,-8.5,0,0,98.69999999999867,46.100000000000385,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,-6.5,25,L,L25,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,-6.5,-5.5,0,0,37.40000000000026,39.50000000000029,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,-12.5,50,L,L50,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,1,-12.5,-12.5,-12.5,-10.5,NA,NA,NA,NA,4,0,2,MPL,-1,error
2,FALSE,6993660486,100,TRUE,-18.5,75,L,L75,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,-18.5,-15.5,0,0,19.200000000000003,25.900000000000098,NA,NA,4,0,2,MPL,1,error
2,FALSE,6993660486,100,TRUE,-22.5,90,L,L90,3 days,80,7000,Male,Science/Engineering,Single university-level course,Single university-level course,100,81,74,100,I followed mostly similar strategies.,100,100,100,100,0,-22.5,-20.5,0,0,38.70000000000028,51.50000000000046,NA,NA,4,0,2,MPL,1,error
2,TRUE,7239909360,100,TRUE,0,50,A,A10,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,5,3,0,0,35.90000000000024,37.40000000000026,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,0,50,A,A15,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,1,5,0,0,23.000000000000057,30.100000000000158,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,2.5,10,G,G10,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,2.5,4.5,0,0,14.199999999999966,14.299999999999965,NA,NA,1.5,2.5,2,MPL,1,error
2,TRUE,7239909360,100,TRUE,6.5,25,G,G25,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,3.5,4.5,0,0,30.700000000000166,10.799999999999978,NA,NA,1.5,2.5,2,MPL,1,error
2,TRUE,7239909360,100,TRUE,12.5,50,G,G50,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,1,9.5,9.5,7.5,8.5,NA,NA,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,18.5,75,G,G75,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,14.5,14.5,0,0,21.70000000000004,13.399999999999968,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,22.5,90,G,G90,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,6.5,17.5,0,0,14.299999999999965,30.20000000000016,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,-2.5,10,L,L10,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,-8.5,-10.5,0,0,41.200000000000315,25.30000000000009,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,-6.5,25,L,L25,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,-9.5,-12.5,0,0,33.500000000000206,24.800000000000082,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,-12.5,50,L,L50,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,1,-15.5,-17.5,-12.5,-15.5,NA,NA,NA,NA,1.5,2.5,2,MPL,-1,error
2,TRUE,7239909360,100,TRUE,-18.5,75,L,L75,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,-15.5,-14.5,0,0,19.1,16.89999999999997,NA,NA,1.5,2.5,2,MPL,1,error
2,TRUE,7239909360,100,TRUE,-22.5,90,L,L90,4 days,20 dollars,"$7,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,30,55,85,75,I followed mostly similar strategies.,95,85,95,95,0,-20.5,-20.5,0,0,29.60000000000015,24.200000000000074,NA,NA,1.5,2.5,2,MPL,1,error
2,FALSE,7413899515,100,TRUE,0,50,A,A10,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,19,7,0,0,8.899999999999984,10.599999999999978,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,0,50,A,A15,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,19,17,0,0,10.599999999999978,12.79999999999997,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,2.5,10,G,G10,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,5.5,4.5,0,0,15.499999999999961,13.399999999999968,NA,NA,2,0.5,1.25,MPL,1,error
2,FALSE,7413899515,100,TRUE,6.5,25,G,G25,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,5.5,9.5,0,0,8.999999999999984,10.999999999999977,NA,NA,2,0.5,1.25,MPL,1,error
2,FALSE,7413899515,100,TRUE,12.5,50,G,G50,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,1,19.5,14.5,20.5,14.5,NA,NA,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,18.5,75,G,G75,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,20.5,19.5,0,0,9.499999999999982,21.90000000000004,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,22.5,90,G,G90,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,20.5,19.5,0,0,12.299999999999972,18.599999999999994,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,-2.5,10,L,L10,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,-3.5,-10.5,0,0,20.100000000000016,21.500000000000036,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,-6.5,25,L,L25,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,-5.5,-5.5,0,0,12.69999999999997,11.799999999999974,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,-12.5,50,L,L50,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,1,-10.5,-10.5,-10.5,-6.5,NA,NA,NA,NA,2,0.5,1.25,MPL,-1,error
2,FALSE,7413899515,100,TRUE,-18.5,75,L,L75,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,-19.5,-20.5,0,0,15.399999999999961,10.699999999999978,NA,NA,2,0.5,1.25,MPL,1,error
2,FALSE,7413899515,100,TRUE,-22.5,90,L,L90,3,20,7000,Female,Business/Economics,Single university-level course,Single university-level course,30,50,75,50,I followed identical strategies.,79,61,60,45,0,-21.5,-16.5,0,0,13.299999999999969,32.800000000000196,NA,NA,2,0.5,1.25,MPL,1,error
2,FALSE,7458342303,100,TRUE,0,50,A,A10,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,9,9,0,0,8.099999999999987,5.799999999999995,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,0,50,A,A15,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,19,19,0,0,10.799999999999978,20.100000000000016,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,2.5,10,G,G10,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,8.5,9.5,0,0,5.099999999999998,8.499999999999986,NA,NA,4.5,4,4.25,MPL,1,error
2,FALSE,7458342303,100,TRUE,6.5,25,G,G25,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,10.5,11.5,0,0,5.699999999999996,5.1999999999999975,NA,NA,4.5,4,4.25,MPL,1,error
2,FALSE,7458342303,100,TRUE,12.5,50,G,G50,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,1,12.5,0.5,15.5,0.5,NA,NA,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,18.5,75,G,G75,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,17.5,18.5,0,0,4.4,9.399999999999983,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,22.5,90,G,G90,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,10.5,0.5,0,0,4.799999999999999,6.799999999999992,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,-2.5,10,L,L10,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,-20.5,-0.5,0,0,11.399999999999975,18.9,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,-6.5,25,L,L25,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,-11.5,-16.5,0,0,8.199999999999987,6.799999999999992,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,-12.5,50,L,L50,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,1,-15.5,-13.5,-10.5,-22.5,NA,NA,NA,NA,4.5,4,4.25,MPL,-1,error
2,FALSE,7458342303,100,TRUE,-18.5,75,L,L75,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,-20.5,-19.5,0,0,6.8999999999999915,8.2999999999999865,NA,NA,4.5,4,4.25,MPL,1,error
2,FALSE,7458342303,100,TRUE,-22.5,90,L,L90,3 days,20,7000,Male,Other,High school,High school,54,2,100,100,I followed identical strategies.,100,100,100,100,0,-11.5,-25.5,0,0,8.099999999999987,17.299999999999976,NA,NA,4.5,4,4.25,MPL,1,error
2,TRUE,7574437989,100,TRUE,0,50,A,A10,8,30,"12,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,100,100,100,100,I followed identical strategies.,100,100,100,100,0,1,11,0,0,72.70000000000014,19.80000000000001,NA,NA,2.5,0.5,1.5,MPL,-1,error
2,TRUE,7574437989,100,TRUE,0,50,A,A15,8,30,"12,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,100,100,100,100,I followed identical strategies.,100,100,100,100,0,15,15,0,0,48.50000000000042,13.899999999999967,NA,NA,2.5,0.5,1.5,MPL,-1,error
2,TRUE,7574437989,100,TRUE,2.5,10,G,G10,8,30,"12,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,100,100,100,100,I followed identical strategies.,100,100,100,100,0,4.5,2.5,0,0,26.80000000000011,59.60000000000058,NA,NA,2.5,0.5,1.5,MPL,1,error
2,TRUE,7574437989,100,TRUE,6.5,25,G,G25,8,30,"12,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,100,100,100,100,I followed identical strategies.,100,100,100,100,0,8.5,9.5,0,0,134.09999999999667,74.70000000000003,NA,NA,2.5,0.5,1.5,MPL,1,error
2,TRUE,7574437989,100,TRUE,12.5,50,G,G50,8,30,"12,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,100,100,100,100,I followed identical strategies.,100,100,100,100,1,10.5,11.5,10.5,11.5,NA,NA,NA,NA,2.5,0.5,1.5,MPL,-1,error
2,TRUE,7574437989,100,TRUE,18.5,75,G,G75,8,30,"12,000",Female,English/Writing/Literature,Single university-level course,Single university-level course,100,100,100,100,I followed identical strategies.,100,100,100,100,0,15.5,18.5,0,0,15.79999999999996,12.299999999999972,NA,NA,2.5,0.5,1.5,MPL,-1,error
